Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,count at GraphLoader.scala:93,,1200,1441390472353,1441390868486,396133,True,
3,mapPartitions at VertexRDD.scala:358,,1200,1441390868834,1441391111857,243023,True,
2,mapPartitions at VertexRDDImpl.scala:247,1,1200,1441391111965,1441391257539,145574,True,
4,mapPartitions at VertexRDDImpl.scala:247,3,1200,1441391112010,1441391332747,220737,True,
5,mapPartitions at GraphImpl.scala:235,2 4,1200,1441391332796,1441392074493,741697,True,
6,reduce at VertexRDDImpl.scala:90,5 3,1200,1441392074522,1441392180396,105874,True,
12,mapPartitions at VertexRDDImpl.scala:247,9 11,1200,1441392181094,1441392588707,407613,True,
17,mapPartitions at VertexRDDImpl.scala:251,16 14,1200,1441392181116,1441392617196,436080,True,
18,mapPartitions at GraphImpl.scala:235,15 12 13 17,1200,1441392617233,1441394440053,1822820,True,
19,reduce at VertexRDDImpl.scala:90,16 18 14,1200,1441394440077,1441394779346,339269,True,
32,mapPartitions at VertexRDDImpl.scala:247,27 31 29,1200,1441394780736,1441394903223,122487,True,
40,mapPartitions at VertexRDDImpl.scala:251,37 35 39,1200,1441394780758,1441394947561,166803,True,
41,mapPartitions at GraphImpl.scala:235,33 34 32 36 40,1200,1441394947599,1441396246411,1298812,True,
42,reduce at VertexRDDImpl.scala:90,37 35 39 41,1200,1441396246435,1441396481569,235134,True,
65,mapPartitions at VertexRDDImpl.scala:247,60 64 58 62,1200,1441396483668,1441396612014,128346,True,
76,mapPartitions at VertexRDDImpl.scala:251,71 75 69 73,1200,1441396483695,1441396657178,173483,True,
77,mapPartitions at GraphImpl.scala:235,66 70 67 68 76 65,1200,1441396657213,1441397786541,1129328,True,
78,reduce at VertexRDDImpl.scala:90,71 75 69 73 77,1200,1441397786563,1441397878241,91678,True,
114,mapPartitions at VertexRDDImpl.scala:247,107 111 105 109 113,1200,1441397881178,1441398001005,119827,True,
128,mapPartitions at VertexRDDImpl.scala:251,121 125 119 123 127,1200,1441397881199,1441398032761,151562,True,
129,mapPartitions at GraphImpl.scala:235,117 114 118 115 120 116 128,1200,1441398032795,1441398658948,626153,True,
130,reduce at VertexRDDImpl.scala:90,129 121 125 119 123 127,1200,1441398658972,1441398709003,50031,True,
31,mapPartitions at GraphImpl.scala:235,30 28 25 26,1200,0,0,0,False,
33,mapPartitions at VertexRDDImpl.scala:247,27 29,1200,0,0,0,False,
34,mapPartitions at VertexRDDImpl.scala:247,27,1200,0,0,0,False,
35,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
36,mapPartitions at VertexRDDImpl.scala:247,35,1200,0,0,0,False,
37,mapPartitions at GraphImpl.scala:235,34 36,1200,0,0,0,False,
38,mapPartitions at VertexRDDImpl.scala:251,37 35,1200,0,0,0,False,
39,mapPartitions at GraphImpl.scala:235,33 34 38 36,1200,0,0,0,False,
43,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
44,mapPartitions at VertexRDDImpl.scala:247,43,1200,0,0,0,False,
45,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
46,mapPartitions at VertexRDDImpl.scala:247,45,1200,0,0,0,False,
47,mapPartitions at GraphImpl.scala:235,46 44,1200,0,0,0,False,
48,mapPartitions at VertexRDDImpl.scala:247,45 47,1200,0,0,0,False,
49,mapPartitions at VertexRDDImpl.scala:247,45,1200,0,0,0,False,
50,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
51,mapPartitions at VertexRDDImpl.scala:247,50,1200,0,0,0,False,
52,mapPartitions at GraphImpl.scala:235,51 49,1200,0,0,0,False,
53,mapPartitions at VertexRDDImpl.scala:251,52 50,1200,0,0,0,False,
54,mapPartitions at GraphImpl.scala:235,51 48 49 53,1200,0,0,0,False,
55,mapPartitions at VertexRDDImpl.scala:247,52 50 54,1200,0,0,0,False,
56,mapPartitions at VertexRDDImpl.scala:247,52 50,1200,0,0,0,False,
57,mapPartitions at VertexRDDImpl.scala:247,50,1200,0,0,0,False,
58,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
59,mapPartitions at VertexRDDImpl.scala:247,58,1200,0,0,0,False,
60,mapPartitions at GraphImpl.scala:235,57 59,1200,0,0,0,False,
61,mapPartitions at VertexRDDImpl.scala:251,60 58,1200,0,0,0,False,
