Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,count at GraphLoader.scala:93,,1200,1438813870261,1438814029757,159496,True,
3,mapPartitions at VertexRDD.scala:358,,1200,1438814031145,1438814138147,107002,True,
2,mapPartitions at VertexRDDImpl.scala:247,1,1200,1438814138249,1438814216503,78254,True,
4,mapPartitions at VertexRDDImpl.scala:247,3,1200,1438814138297,1438814249014,110717,True,
5,mapPartitions at GraphImpl.scala:235,2 4,1200,1438814249054,1438814614235,365181,True,
6,reduce at VertexRDDImpl.scala:90,5 3,1200,1438814614262,1438814664273,50011,True,
12,mapPartitions at VertexRDDImpl.scala:247,9 11,1200,1438814665143,1438814769641,104498,True,
17,mapPartitions at VertexRDDImpl.scala:251,16 14,1200,1438814665167,1438814787302,122135,True,
18,mapPartitions at GraphImpl.scala:235,15 12 13 17,1200,1438814787341,1438815851474,1064133,True,
19,reduce at VertexRDDImpl.scala:90,16 18 14,1200,1438815851498,1438815938796,87298,True,
32,mapPartitions at VertexRDDImpl.scala:247,27 31 29,1200,1438815940589,1438815999505,58916,True,
40,mapPartitions at VertexRDDImpl.scala:251,37 35 39,1200,1438815940613,1438816017388,76775,True,
41,mapPartitions at GraphImpl.scala:235,33 34 32 36 40,1200,1438816017419,1438816554651,537232,True,
42,reduce at VertexRDDImpl.scala:90,37 35 39 41,1200,1438816554675,1438816638825,84150,True,
65,mapPartitions at VertexRDDImpl.scala:247,60 64 58 62,1200,1438816641493,1438816692891,51398,True,
76,mapPartitions at VertexRDDImpl.scala:251,71 75 69 73,1200,1438816641519,1438816715958,74439,True,
77,mapPartitions at GraphImpl.scala:235,66 70 67 68 76 65,1200,1438816715988,1438817126404,410416,True,
78,reduce at VertexRDDImpl.scala:90,71 75 69 73 77,1200,1438817126429,1438817166979,40550,True,
114,mapPartitions at VertexRDDImpl.scala:247,107 111 105 109 113,1200,1438817170708,1438817218607,47899,True,
128,mapPartitions at VertexRDDImpl.scala:251,121 125 119 123 127,1200,1438817170729,1438817235751,65022,True,
129,mapPartitions at GraphImpl.scala:235,117 114 118 115 120 116 128,1200,1438817235780,1438817427684,191904,True,
130,reduce at VertexRDDImpl.scala:90,129 121 125 119 123 127,1200,1438817427708,1438817452904,25196,True,
31,mapPartitions at GraphImpl.scala:235,30 28 25 26,1200,0,0,0,False,
33,mapPartitions at VertexRDDImpl.scala:247,27 29,1200,0,0,0,False,
34,mapPartitions at VertexRDDImpl.scala:247,27,1200,0,0,0,False,
35,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
36,mapPartitions at VertexRDDImpl.scala:247,35,1200,0,0,0,False,
37,mapPartitions at GraphImpl.scala:235,34 36,1200,0,0,0,False,
38,mapPartitions at VertexRDDImpl.scala:251,37 35,1200,0,0,0,False,
39,mapPartitions at GraphImpl.scala:235,33 34 38 36,1200,0,0,0,False,
43,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
44,mapPartitions at VertexRDDImpl.scala:247,43,1200,0,0,0,False,
45,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
46,mapPartitions at VertexRDDImpl.scala:247,45,1200,0,0,0,False,
47,mapPartitions at GraphImpl.scala:235,46 44,1200,0,0,0,False,
48,mapPartitions at VertexRDDImpl.scala:247,45 47,1200,0,0,0,False,
49,mapPartitions at VertexRDDImpl.scala:247,45,1200,0,0,0,False,
50,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
51,mapPartitions at VertexRDDImpl.scala:247,50,1200,0,0,0,False,
52,mapPartitions at GraphImpl.scala:235,51 49,1200,0,0,0,False,
53,mapPartitions at VertexRDDImpl.scala:251,52 50,1200,0,0,0,False,
54,mapPartitions at GraphImpl.scala:235,51 48 49 53,1200,0,0,0,False,
55,mapPartitions at VertexRDDImpl.scala:247,52 50 54,1200,0,0,0,False,
56,mapPartitions at VertexRDDImpl.scala:247,52 50,1200,0,0,0,False,
57,mapPartitions at VertexRDDImpl.scala:247,50,1200,0,0,0,False,
58,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
59,mapPartitions at VertexRDDImpl.scala:247,58,1200,0,0,0,False,
60,mapPartitions at GraphImpl.scala:235,57 59,1200,0,0,0,False,
61,mapPartitions at VertexRDDImpl.scala:251,60 58,1200,0,0,0,False,
62,mapPartitions at GraphImpl.scala:235,56 57 61 59,1200,0,0,0,False,
63,mapPartitions at VertexRDDImpl.scala:251,60 58 62,1200,0,0,0,False,
64,mapPartitions at GraphImpl.scala:235,63 56 57 55 59,1200,0,0,0,False,
66,mapPartitions at VertexRDDImpl.scala:247,60 58 62,1200,0,0,0,False,
67,mapPartitions at VertexRDDImpl.scala:247,60 58,1200,0,0,0,False,
68,mapPartitions at VertexRDDImpl.scala:247,58,1200,0,0,0,False,
69,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
70,mapPartitions at VertexRDDImpl.scala:247,69,1200,0,0,0,False,
71,mapPartitions at GraphImpl.scala:235,70 68,1200,0,0,0,False,
72,mapPartitions at VertexRDDImpl.scala:251,71 69,1200,0,0,0,False,
73,mapPartitions at GraphImpl.scala:235,70 67 68 72,1200,0,0,0,False,
74,mapPartitions at VertexRDDImpl.scala:251,71 69 73,1200,0,0,0,False,
75,mapPartitions at GraphImpl.scala:235,66 70 67 74 68,1200,0,0,0,False,
79,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
80,mapPartitions at VertexRDDImpl.scala:247,79,1200,0,0,0,False,
81,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
82,mapPartitions at VertexRDDImpl.scala:247,81,1200,0,0,0,False,
83,mapPartitions at GraphImpl.scala:235,82 80,1200,0,0,0,False,
84,mapPartitions at VertexRDDImpl.scala:247,81 83,1200,0,0,0,False,
85,mapPartitions at VertexRDDImpl.scala:247,81,1200,0,0,0,False,
86,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
87,mapPartitions at VertexRDDImpl.scala:247,86,1200,0,0,0,False,
88,mapPartitions at GraphImpl.scala:235,85 87,1200,0,0,0,False,
89,mapPartitions at VertexRDDImpl.scala:251,88 86,1200,0,0,0,False,
90,mapPartitions at GraphImpl.scala:235,84 85 89 87,1200,0,0,0,False,
91,mapPartitions at VertexRDDImpl.scala:247,88 86 90,1200,0,0,0,False,
92,mapPartitions at VertexRDDImpl.scala:247,88 86,1200,0,0,0,False,
93,mapPartitions at VertexRDDImpl.scala:247,86,1200,0,0,0,False,
94,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
95,mapPartitions at VertexRDDImpl.scala:247,94,1200,0,0,0,False,
96,mapPartitions at GraphImpl.scala:235,93 95,1200,0,0,0,False,
97,mapPartitions at VertexRDDImpl.scala:251,96 94,1200,0,0,0,False,
98,mapPartitions at GraphImpl.scala:235,93 97 95 92,1200,0,0,0,False,
99,mapPartitions at VertexRDDImpl.scala:251,96 94 98,1200,0,0,0,False,
100,mapPartitions at GraphImpl.scala:235,99 93 91 95 92,1200,0,0,0,False,
101,mapPartitions at VertexRDDImpl.scala:247,96 100 94 98,1200,0,0,0,False,
102,mapPartitions at VertexRDDImpl.scala:247,96 94 98,1200,0,0,0,False,
103,mapPartitions at VertexRDDImpl.scala:247,96 94,1200,0,0,0,False,
104,mapPartitions at VertexRDDImpl.scala:247,94,1200,0,0,0,False,
105,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
106,mapPartitions at VertexRDDImpl.scala:247,105,1200,0,0,0,False,
107,mapPartitions at GraphImpl.scala:235,104 106,1200,0,0,0,False,
108,mapPartitions at VertexRDDImpl.scala:251,107 105,1200,0,0,0,False,
109,mapPartitions at GraphImpl.scala:235,103 104 108 106,1200,0,0,0,False,
110,mapPartitions at VertexRDDImpl.scala:251,107 105 109,1200,0,0,0,False,
111,mapPartitions at GraphImpl.scala:235,102 103 104 106 110,1200,0,0,0,False,
112,mapPartitions at VertexRDDImpl.scala:251,107 111 105 109,1200,0,0,0,False,
113,mapPartitions at GraphImpl.scala:235,102 103 104 101 112 106,1200,0,0,0,False,
115,mapPartitions at VertexRDDImpl.scala:247,107 111 105 109,1200,0,0,0,False,
116,mapPartitions at VertexRDDImpl.scala:247,107 105 109,1200,0,0,0,False,
117,mapPartitions at VertexRDDImpl.scala:247,107 105,1200,0,0,0,False,
118,mapPartitions at VertexRDDImpl.scala:247,105,1200,0,0,0,False,
119,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
120,mapPartitions at VertexRDDImpl.scala:247,119,1200,0,0,0,False,
121,mapPartitions at GraphImpl.scala:235,118 120,1200,0,0,0,False,
122,mapPartitions at VertexRDDImpl.scala:251,121 119,1200,0,0,0,False,
123,mapPartitions at GraphImpl.scala:235,117 118 122 120,1200,0,0,0,False,
124,mapPartitions at VertexRDDImpl.scala:251,121 119 123,1200,0,0,0,False,
125,mapPartitions at GraphImpl.scala:235,117 118 120 124 116,1200,0,0,0,False,
126,mapPartitions at VertexRDDImpl.scala:251,121 125 119 123,1200,0,0,0,False,
127,mapPartitions at GraphImpl.scala:235,117 118 115 126 120 116,1200,0,0,0,False,
1,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
7,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
8,mapPartitions at VertexRDDImpl.scala:247,7,1200,0,0,0,False,
9,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
10,mapPartitions at VertexRDDImpl.scala:247,9,1200,0,0,0,False,
11,mapPartitions at GraphImpl.scala:235,10 8,1200,0,0,0,False,
13,mapPartitions at VertexRDDImpl.scala:247,9,1200,0,0,0,False,
14,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
15,mapPartitions at VertexRDDImpl.scala:247,14,1200,0,0,0,False,
16,mapPartitions at GraphImpl.scala:235,15 13,1200,0,0,0,False,
20,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
21,mapPartitions at VertexRDDImpl.scala:247,20,1200,0,0,0,False,
22,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
