Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,count at GraphLoader.scala:93,,1200,1438794178825,1438794252675,73850,True,
3,mapPartitions at VertexRDD.scala:358,,1200,1438794253030,1438794305411,52381,True,
2,mapPartitions at VertexRDDImpl.scala:247,1,1200,1438794305496,1438794349844,44348,True,
4,mapPartitions at VertexRDDImpl.scala:247,3,1200,1438794305551,1438794362426,56875,True,
5,mapPartitions at GraphImpl.scala:235,2 4,1200,1438794362462,1438794488304,125842,True,
6,reduce at VertexRDDImpl.scala:90,5 3,1200,1438794488337,1438794514029,25692,True,
12,mapPartitions at VertexRDDImpl.scala:247,9 11,1200,1438794514769,1438794558284,43515,True,
17,mapPartitions at VertexRDDImpl.scala:251,16 14,1200,1438794514793,1438794566103,51310,True,
18,mapPartitions at GraphImpl.scala:235,15 12 13 17,1200,1438794566138,1438795262709,696571,True,
19,reduce at VertexRDDImpl.scala:90,16 18 14,1200,1438795262731,1438795322838,60107,True,
40,mapPartitions at VertexRDDImpl.scala:251,37 35 39,1200,1438795324317,1438795381466,57149,True,
32,mapPartitions at VertexRDDImpl.scala:247,27 31 29,1200,1438795324296,1438795381694,57398,True,
41,mapPartitions at GraphImpl.scala:235,33 34 32 36 40,1200,1438795381729,1438795552507,170778,True,
42,reduce at VertexRDDImpl.scala:90,37 35 39 41,1200,1438795552529,1438795592481,39952,True,
65,mapPartitions at VertexRDDImpl.scala:247,60 64 58 62,1200,1438795594655,1438795622067,27412,True,
76,mapPartitions at VertexRDDImpl.scala:251,71 75 69 73,1200,1438795594686,1438795631315,36629,True,
77,mapPartitions at GraphImpl.scala:235,66 70 67 68 76 65,1200,1438795631342,1438795885399,254057,True,
78,reduce at VertexRDDImpl.scala:90,71 75 69 73 77,1200,1438795885415,1438795910950,25535,True,
114,mapPartitions at VertexRDDImpl.scala:247,107 111 105 109 113,1200,1438795914070,1438795938664,24594,True,
128,mapPartitions at VertexRDDImpl.scala:251,121 125 119 123 127,1200,1438795914099,1438795947721,33622,True,
129,mapPartitions at GraphImpl.scala:235,117 114 118 115 120 116 128,1200,1438795947749,1438796019405,71656,True,
130,reduce at VertexRDDImpl.scala:90,129 121 125 119 123 127,1200,1438796019421,1438796031133,11712,True,
31,mapPartitions at GraphImpl.scala:235,30 28 25 26,1200,0,0,0,False,
33,mapPartitions at VertexRDDImpl.scala:247,27 29,1200,0,0,0,False,
34,mapPartitions at VertexRDDImpl.scala:247,27,1200,0,0,0,False,
35,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
36,mapPartitions at VertexRDDImpl.scala:247,35,1200,0,0,0,False,
37,mapPartitions at GraphImpl.scala:235,34 36,1200,0,0,0,False,
38,mapPartitions at VertexRDDImpl.scala:251,37 35,1200,0,0,0,False,
39,mapPartitions at GraphImpl.scala:235,33 34 38 36,1200,0,0,0,False,
